user_id,age,gender,city_level,monthly_consumption,shopping_frequency,product_diversity,high_value_purchase_history,average_browse_time,promotion_participation,favorites_count,friends_count,sharing_times,purchase_high_value_probability
1558,60,0,1,4900,20,2,0,727,24,75,147,30,0
1559,69,0,1,7986,15,21,1,395,4,78,346,54,0
1560,38,1,2,4321,20,47,1,107,6,32,297,100,1
1561,34,0,3,3043,3,19,0,486,16,49,350,46,0
1562,54,0,4,2982,10,24,1,166,36,48,289,55,1
1563,57,1,1,6560,17,12,1,548,25,89,133,87,0
1564,39,1,4,7475,8,45,0,352,39,36,10,25,0
1565,63,0,1,3502,17,50,0,874,42,75,163,72,1
1566,67,1,3,2237,8,36,0,405,32,50,66,0,0
1567,27,0,4,8697,14,4,1,532,16,29,462,78,1
1568,64,0,3,5801,17,34,0,907,3,42,384,64,0
1569,20,0,1,9220,12,8,0,670,29,12,272,75,0
1570,46,0,1,9574,9,37,1,188,8,97,377,12,0
1571,32,1,4,2719,20,48,0,336,46,25,316,9,0
1572,56,1,2,5018,17,17,0,918,26,44,182,16,0
1573,57,0,2,7514,16,50,1,840,32,39,416,9,1
1574,24,0,1,8439,6,33,0,847,31,24,38,94,0
1575,66,1,2,6091,11,15,0,284,16,50,418,58,0
1576,68,0,3,3601,8,9,0,954,48,26,268,89,1
1577,65,1,3,8607,18,1,0,752,28,10,318,83,0
1578,62,1,1,5301,9,19,0,635,34,4,353,64,0
1579,54,0,4,2544,6,35,0,881,16,31,212,93,1
1580,55,1,4,8626,15,10,1,454,12,47,167,79,0
1581,39,1,4,5091,13,19,1,355,18,6,263,41,0
1582,28,1,1,8652,8,46,1,316,36,39,244,15,1
1583,26,1,3,1066,16,26,1,535,42,47,490,56,0
1584,37,1,2,7511,9,31,1,758,35,43,44,16,0
1585,49,1,2,1048,15,15,0,968,25,39,227,95,1
1586,63,1,2,7715,18,16,0,370,37,41,314,75,0
1587,52,1,4,5984,4,45,0,805,16,63,227,37,0
1588,44,1,4,9891,12,3,0,546,18,43,486,100,1
1589,18,1,3,2125,19,11,1,637,12,45,250,39,0
1590,21,1,1,5360,15,31,1,945,30,57,190,9,0
1591,18,0,1,2277,10,25,1,804,0,15,376,94,1
1592,28,0,2,4317,4,25,1,334,10,69,155,13,1
1593,54,1,1,3223,19,1,1,547,46,10,449,64,0
1594,59,1,3,3753,20,20,0,977,50,23,323,12,1
1595,35,0,1,8239,4,22,1,210,3,20,2,100,1
1596,24,1,2,3189,6,34,0,860,13,74,128,88,1
1597,38,0,1,6551,18,50,1,566,40,62,282,31,0
1598,26,1,1,6842,13,37,1,628,2,78,45,58,1
1599,52,0,1,1959,17,28,1,679,30,95,255,1,1
1600,47,0,4,6207,6,23,0,80,42,5,196,70,0
1601,39,0,1,7645,12,15,1,76,6,5,203,96,1
1602,65,0,3,8190,8,40,0,498,31,92,122,8,0
1603,22,1,1,8857,2,3,1,935,9,80,151,15,1
1604,41,0,4,5188,18,18,1,507,30,81,366,45,1
1605,43,0,4,2072,5,34,0,591,38,73,297,93,0
1606,69,0,1,6077,18,6,0,548,4,61,371,0,0
1607,27,1,2,9544,19,41,0,829,6,62,85,60,0
1608,51,1,4,5483,2,35,0,184,13,77,343,84,1
1609,19,0,4,7626,0,37,0,789,6,75,272,60,0
1610,70,1,3,9929,6,17,1,636,15,94,351,23,0
1611,57,0,2,1384,3,1,0,839,15,18,358,23,1
1612,62,0,3,5469,13,12,0,638,48,88,425,3,1
1613,24,0,3,5215,10,15,1,528,12,1,344,94,0
1614,69,0,3,5687,18,39,1,611,40,43,76,33,0
1615,29,1,1,3553,2,13,0,675,26,70,79,55,1
1616,35,1,2,6375,0,37,1,485,34,73,244,92,1
1617,58,0,1,4666,9,20,0,56,15,48,359,65,0
1618,24,0,2,1296,17,10,0,201,47,58,457,55,1
1619,39,1,4,1174,15,8,1,552,39,10,375,53,1
1620,44,1,4,3095,4,23,0,413,31,80,370,85,1
1621,64,1,3,2365,3,34,1,73,28,74,293,90,1
1622,31,1,1,3622,9,31,0,96,10,56,97,72,0
1623,45,1,4,2403,4,43,0,779,46,29,198,14,0
1624,67,0,2,5019,15,2,1,606,36,84,372,75,1
1625,39,0,2,3540,18,34,0,7,10,23,195,81,1
1626,49,1,1,4961,19,1,0,273,22,82,407,0,0
1627,24,0,1,4628,19,8,0,378,20,29,237,17,1
1628,37,1,2,4427,15,37,0,960,27,31,62,13,0
1629,58,0,2,1415,16,33,0,610,46,1,91,97,0
1630,70,0,1,2702,5,1,1,442,45,45,259,30,0
1631,46,0,3,8560,9,16,1,940,30,92,357,79,0
1632,43,0,1,1140,9,5,0,531,2,54,143,23,1
1633,49,1,1,1657,2,1,1,707,9,100,284,11,0
1634,26,0,3,8357,17,7,1,965,36,41,283,29,0
1635,40,0,2,6183,2,32,1,189,41,6,343,87,1
1636,67,1,3,6790,5,23,0,557,23,72,332,48,0
1637,31,1,4,6349,5,1,0,511,36,100,393,34,0
1638,54,1,4,2858,7,45,0,815,10,83,366,8,1
1639,44,0,4,2593,11,1,0,110,17,93,31,45,0
1640,59,1,4,2383,1,17,1,825,39,85,431,79,1
1641,59,0,1,2211,18,39,1,603,27,59,222,7,0
1642,70,1,1,7514,0,25,0,244,11,39,255,16,1
1643,54,0,3,2096,4,47,0,111,33,86,456,92,0
1644,47,1,3,7915,3,45,1,696,7,79,497,46,0
1645,32,1,1,5375,12,35,1,588,38,74,172,62,1
1646,65,0,1,6726,4,8,0,213,14,22,287,99,0
1647,20,0,1,7632,20,5,1,402,42,17,254,72,0
1648,23,0,1,8663,14,19,0,48,0,61,60,33,1
1649,25,1,3,4748,5,31,0,725,28,92,358,24,0
1650,68,1,3,6214,15,16,1,815,5,84,491,29,1
1651,27,0,3,9811,0,21,1,199,25,69,218,78,1
1652,40,0,2,4460,4,38,0,729,12,22,48,21,1
1653,54,0,3,3480,8,20,1,66,5,30,432,28,1
1654,26,1,3,3857,12,34,1,623,43,63,484,64,1
1655,44,1,4,4575,10,13,1,459,37,51,298,70,1
1656,47,0,4,7238,3,45,0,185,27,93,200,79,0
1657,53,1,3,2488,19,41,0,273,48,50,71,75,0
1658,62,1,2,4974,11,45,0,470,49,47,366,57,0
1659,41,0,3,7154,2,18,0,513,4,42,342,50,0
1660,67,1,2,2403,7,22,0,447,33,21,291,86,1
1661,27,0,4,4560,12,41,0,266,37,42,23,51,0
1662,50,1,1,8945,16,13,1,273,1,30,242,77,0
1663,49,0,3,8960,9,45,0,353,18,27,52,95,0
1664,50,0,2,3764,13,48,0,945,27,34,321,42,1
1665,65,1,3,7205,11,44,1,781,39,48,365,95,0
1666,68,0,2,2311,13,45,1,910,28,80,45,83,0
1667,41,1,4,3095,10,8,0,589,35,2,380,57,1
1668,44,0,4,7685,5,34,0,570,11,79,235,54,0
1669,58,0,2,2015,6,16,1,237,28,1,139,59,0
1670,36,1,2,6461,11,39,1,208,25,94,261,31,1
1671,56,0,4,3509,0,14,0,346,27,86,487,37,0
1672,20,0,4,4102,12,29,0,460,42,38,27,52,1
1673,21,1,1,1779,4,30,0,395,37,65,339,45,1
1674,63,1,1,4442,19,8,1,654,28,94,152,43,1
1675,37,1,1,8741,11,33,1,667,2,12,427,39,0
1676,18,1,2,1748,15,27,0,434,50,76,146,99,0
1677,61,1,2,6805,20,26,0,60,36,20,410,17,0
1678,65,0,1,7192,12,32,1,301,41,22,280,16,1
1679,37,1,1,4284,5,34,0,773,23,83,340,60,1
1680,43,0,2,6278,18,33,0,209,27,64,274,77,0
1681,27,0,3,3617,8,20,0,750,30,2,63,48,1
1682,19,0,3,9142,18,6,1,537,0,29,456,73,1
1683,68,1,4,6512,13,11,1,769,36,52,211,15,1
1684,26,0,4,7489,1,48,0,70,43,41,466,57,0
1685,47,0,4,4479,13,17,1,514,50,82,68,42,0
1686,66,0,4,6668,2,44,0,654,7,64,50,25,0
1687,23,1,2,4002,11,48,0,366,37,11,60,43,1
1688,70,1,4,9699,14,6,1,825,19,95,278,92,1
1689,55,1,4,6472,6,19,0,493,41,50,343,80,0
1690,60,1,1,7554,5,46,0,737,17,99,163,72,1
1691,20,1,4,9093,11,30,1,536,16,99,238,66,0
1692,33,1,3,6008,2,39,1,451,33,8,31,80,0
1693,61,1,2,4450,15,44,0,457,40,45,414,29,0
1694,49,1,3,5801,12,30,1,552,21,48,314,70,1
1695,40,1,3,2977,17,23,1,499,21,1,162,13,1
1696,33,0,2,7518,18,2,1,458,0,87,346,20,1
1697,45,0,3,5748,13,42,1,522,22,83,85,9,1
1698,37,0,2,2506,5,23,1,431,12,22,265,35,1
1699,41,1,1,1223,0,50,0,938,44,26,257,9,0
1700,69,1,2,5584,12,32,0,606,12,60,108,34,0
1701,41,1,4,7865,19,34,0,251,17,28,239,51,0
1702,27,0,2,7669,12,38,1,897,25,25,476,40,1
1703,50,0,3,1842,11,31,0,964,48,55,178,74,1
1704,45,1,4,1292,0,27,1,868,46,26,335,44,0
1705,69,1,3,6945,7,43,1,964,22,77,372,40,1
1706,65,1,3,4842,1,35,1,221,13,69,276,49,0
1707,66,0,3,7337,0,44,0,994,30,33,437,32,0
1708,20,0,1,5683,3,47,0,970,44,67,467,43,1
1709,54,0,3,5638,3,29,0,964,13,54,244,17,0
1710,18,1,1,4014,16,15,0,938,46,89,439,22,1
1711,31,0,4,7658,7,12,1,439,50,21,369,33,0
1712,49,1,4,1369,9,45,0,770,30,38,144,37,0
1713,68,0,1,9537,19,18,1,650,47,17,433,100,1
1714,70,1,2,8318,7,23,0,264,8,55,268,53,1
1715,26,1,3,3873,20,2,0,365,13,65,494,16,0
1716,57,0,2,6779,13,20,0,23,16,17,9,70,0
1717,28,1,3,4525,5,43,1,927,39,54,215,81,0
1718,63,0,3,5687,1,3,1,11,42,54,339,43,1
1719,18,1,4,5684,18,22,1,612,22,11,45,54,0
1720,42,0,4,6234,4,42,1,921,36,86,329,31,0
1721,43,0,1,2040,6,49,1,944,5,36,322,3,0
1722,32,1,1,8453,17,40,0,129,49,77,492,91,0
1723,26,0,1,5800,19,3,1,117,34,24,346,85,0
1724,40,1,1,2170,11,26,0,320,23,78,262,62,0
1725,31,0,1,2422,12,44,1,449,36,19,473,66,1
1726,69,0,4,2911,2,7,0,911,34,64,379,36,1
1727,34,0,2,6905,18,44,0,435,0,20,319,52,0
1728,57,0,1,4547,13,5,0,168,21,27,313,3,1
1729,63,0,1,4869,4,37,0,493,33,20,216,100,1
1730,44,1,3,7586,6,46,1,48,2,22,486,0,1
1731,37,1,3,7644,9,23,1,341,21,26,76,89,1
1732,19,0,2,2535,6,2,0,525,32,63,295,10,1
1733,31,1,1,4563,11,49,1,272,19,11,370,61,1
1734,42,1,3,2802,9,36,0,454,5,81,290,44,0
1735,26,0,4,7466,5,37,0,142,11,33,305,99,0
1736,33,0,3,3989,18,36,0,60,7,43,42,70,0
1737,45,0,4,7662,2,45,0,269,9,0,485,68,0
1738,48,1,3,5350,16,29,0,535,17,22,357,95,0
1739,26,1,1,5856,3,47,0,77,16,72,482,56,0
1740,54,0,2,7634,12,49,1,338,42,12,483,30,0
1741,32,1,4,6244,1,38,0,17,44,7,491,16,0
1742,20,0,4,7741,11,46,1,384,26,99,63,62,1
1743,22,0,2,3583,14,6,0,780,3,9,382,52,0
1744,55,0,2,5097,17,17,0,443,20,83,221,35,1
1745,70,0,4,5421,14,8,0,92,30,97,140,41,1
1746,21,0,4,1712,3,45,0,990,15,80,214,82,0
1747,20,1,2,6682,3,47,0,341,47,25,378,92,1
1748,30,0,3,1678,20,20,0,162,20,93,105,7,1
1749,40,0,3,9215,17,37,1,7,31,99,29,12,0
1750,44,0,1,6685,8,32,0,872,18,49,134,68,1
1751,60,0,4,3131,4,44,0,237,1,20,275,30,0
1752,32,0,1,5928,20,20,0,54,19,56,20,79,0
1753,49,1,2,3767,2,39,1,637,48,19,230,44,1
1754,57,0,2,9218,20,31,0,243,19,79,296,70,0
1755,54,0,1,1960,12,17,1,335,46,46,301,21,0
1756,62,1,3,1326,9,23,1,803,44,37,264,41,0
1757,27,0,3,5702,10,35,1,734,5,55,188,29,0
1758,18,1,1,2967,10,48,1,342,31,49,386,31,0
1759,47,1,1,7740,17,8,0,321,35,30,315,83,0
1760,52,1,1,2341,16,3,1,355,42,54,320,32,1
1761,58,1,4,2556,16,12,1,290,34,98,223,70,1
1762,25,0,4,5094,10,21,1,586,39,97,316,22,1
1763,34,0,2,2088,19,3,0,282,7,77,289,79,1
1764,59,1,2,2891,14,1,1,245,20,13,23,63,0
1765,68,0,4,2812,1,3,0,60,16,12,498,52,1
1766,56,1,4,9699,11,5,1,625,13,28,421,71,0
1767,47,0,3,4641,6,31,1,904,27,39,135,51,0
1768,55,1,1,3026,14,50,1,225,10,37,315,35,0
1769,50,0,2,6240,0,17,0,492,34,38,400,64,0
1770,59,1,2,3972,7,24,1,370,29,10,27,87,1
1771,51,1,4,8977,2,39,0,215,2,60,186,5,1
1772,41,0,1,2066,9,34,0,736,44,88,283,47,0
1773,43,1,3,8125,9,3,0,50,21,72,152,69,0
1774,20,0,4,7539,2,39,0,731,3,44,367,15,1
1775,43,0,2,5934,6,41,0,442,38,42,142,96,1
1776,39,0,4,3984,3,14,0,986,50,31,134,66,0
1777,31,1,2,7381,15,20,1,976,27,47,311,7,1
1778,61,0,1,9723,5,18,0,640,27,25,394,71,1
1779,24,0,4,2810,1,1,0,30,48,68,309,83,0
1780,26,0,3,1492,15,39,0,218,25,61,121,3,0
1781,58,1,1,5733,20,11,0,166,11,3,118,54,1
1782,20,1,4,4350,0,36,0,452,34,61,309,53,1
1783,23,1,4,4409,10,39,0,861,15,39,274,19,1
1784,41,0,2,9705,6,16,0,723,4,81,40,83,1
1785,42,1,2,8896,10,18,0,341,8,25,102,24,1
1786,23,0,4,1822,8,25,0,729,41,24,166,6,1
1787,26,1,3,6762,14,49,1,116,5,71,191,97,1
1788,51,1,4,4331,9,46,0,508,20,76,12,94,0
1789,53,1,2,5885,14,42,0,622,21,8,480,4,0
1790,26,1,1,8537,0,45,0,419,32,87,129,81,1
1791,29,0,3,2390,18,28,1,579,44,66,19,98,1
1792,27,1,3,8664,7,6,1,341,38,26,337,37,0
1793,58,0,1,8039,14,43,1,434,46,87,137,32,0
1794,35,0,4,7521,10,14,1,227,3,80,469,80,0
1795,22,0,4,6373,18,35,0,156,41,92,393,74,0
1796,27,1,2,6182,6,1,1,179,44,23,300,1,1
1797,52,0,1,4595,12,21,1,159,17,18,425,69,1
1798,33,0,3,2830,7,40,0,395,49,83,38,66,1
1799,41,1,1,2847,5,46,1,487,43,43,497,73,0
1800,67,1,4,6196,18,4,0,574,19,90,407,42,0
1801,33,0,4,1449,0,26,0,138,0,2,421,86,0
1802,32,0,4,2428,18,33,1,741,12,28,245,8,0
1803,39,1,4,3784,13,14,0,201,46,60,263,88,1
1804,25,1,1,6659,19,31,0,413,38,34,24,24,1
1805,48,1,2,3995,6,29,0,207,24,18,300,39,1
1806,23,0,2,4605,1,46,0,236,12,20,323,48,1
1807,28,0,4,3404,9,5,1,918,12,22,329,75,0
1808,33,1,1,8983,7,31,0,787,31,15,398,10,1
1809,21,1,4,8834,12,11,1,313,6,43,202,63,1
1810,58,1,4,9403,4,50,0,429,1,97,374,30,1
1811,41,1,3,5027,16,10,1,168,44,88,100,97,1
1812,22,1,2,2762,14,25,0,413,6,17,262,81,0
1813,19,0,3,9421,3,38,0,851,5,11,67,42,0
1814,47,1,4,1168,14,27,1,646,47,65,39,35,0
1815,70,1,1,9227,10,5,1,291,12,99,350,58,1
1816,67,0,2,6779,12,5,0,504,33,11,47,8,1
1817,38,0,4,5258,19,44,0,745,9,2,271,56,1
1818,22,1,4,5609,10,45,1,459,47,23,55,37,0
1819,35,1,2,3249,13,36,0,460,47,48,89,89,0
1820,36,0,3,7318,7,43,0,116,47,73,205,35,1
1821,60,1,4,6616,1,35,1,313,50,1,381,61,1
1822,21,1,4,4031,8,44,0,981,29,31,295,21,0
1823,44,1,3,1521,15,23,0,584,8,56,42,83,0
1824,69,1,3,6486,8,33,0,169,10,49,257,13,1
1825,22,1,4,4042,2,39,1,574,49,41,143,94,1
1826,26,1,1,8744,10,42,0,705,6,21,255,69,1
1827,33,0,1,7807,17,4,1,624,10,80,100,95,1
1828,70,1,2,2267,4,19,1,16,30,75,187,80,1
1829,70,1,1,1275,16,23,0,325,24,16,431,29,0
1830,39,0,2,1400,2,9,1,729,22,13,266,39,0
1831,58,1,4,9477,7,35,1,209,27,17,244,14,0
1832,32,1,3,9464,11,22,0,683,7,2,255,27,0
1833,58,1,4,6525,11,20,0,500,50,17,104,6,0
1834,53,0,2,3934,4,25,0,596,37,15,372,0,0
1835,69,0,3,6674,12,44,0,464,25,67,347,92,0
1836,20,1,2,4643,2,41,1,923,33,86,60,43,1
1837,64,1,4,3261,18,37,1,647,35,100,279,41,1
1838,30,0,2,4844,12,1,1,224,23,28,255,60,0
1839,44,1,4,3745,17,36,0,930,33,16,492,7,0
1840,47,0,4,5708,19,14,0,569,35,32,23,39,0
1841,70,0,1,2096,5,43,0,742,5,6,183,79,1
1842,19,1,4,9252,14,1,1,481,9,5,239,61,1
1843,66,0,4,7774,4,4,0,648,28,23,265,61,0
1844,21,1,1,6758,14,30,1,697,29,83,452,46,1
1845,31,0,1,4486,1,23,1,483,24,66,393,46,0
1846,32,0,1,1801,13,45,0,388,31,95,372,37,0
1847,28,1,1,9820,8,23,1,838,38,1,86,92,1
1848,44,1,2,2956,12,47,1,715,14,44,21,92,1
1849,27,0,2,4823,1,46,0,131,20,86,215,51,0
1850,21,0,4,2095,11,12,0,882,9,94,73,6,1
1851,52,0,2,6426,12,27,1,67,38,27,399,76,1
1852,42,1,4,5717,15,21,0,478,42,40,82,89,0
1853,36,0,4,5414,8,2,1,933,39,99,431,39,1
1854,43,1,3,8279,14,34,1,850,17,1,446,93,1
1855,62,0,4,5746,9,10,0,649,5,85,126,61,0
1856,56,1,4,2148,4,44,0,627,15,69,216,51,0
1857,56,0,4,9652,11,40,1,176,20,55,309,4,0
1858,65,1,3,4002,5,35,1,475,12,50,59,42,0
1859,65,0,1,2663,18,41,1,414,16,74,356,47,0
1860,28,0,4,8183,8,43,0,636,8,61,392,77,1
1861,61,1,1,4829,10,23,1,212,49,31,150,13,1
1862,45,0,1,2865,19,4,1,227,31,46,87,3,1
1863,30,1,3,7294,19,2,1,483,8,1,146,45,1
1864,29,1,1,6390,5,48,0,531,23,78,20,51,1
1865,27,0,2,6080,6,35,0,370,2,45,89,24,1
1866,29,1,2,1888,13,4,1,389,36,12,142,16,0
1867,43,1,2,2130,15,4,1,908,38,65,44,7,0
1868,70,1,2,9201,11,4,1,238,24,42,472,1,0
1869,30,1,4,7965,19,39,0,244,6,22,28,25,0
1870,54,0,2,6226,19,21,0,129,23,5,222,53,0
1871,18,0,1,3364,10,33,1,66,50,49,108,55,1
1872,31,1,1,3838,7,20,1,67,49,30,204,80,0
1873,38,0,1,4874,17,25,0,261,41,95,98,70,0
1874,32,1,2,1534,1,7,1,825,40,70,321,98,0
1875,34,1,1,6043,20,6,1,29,34,43,131,26,0
1876,54,0,2,6420,4,34,1,445,36,86,269,45,1
1877,24,0,3,4035,11,20,1,531,42,13,278,39,0
1878,20,0,4,2531,11,32,1,15,35,3,130,39,0
1879,28,1,4,9888,0,48,1,574,22,0,250,36,1
1880,45,1,1,4922,7,18,0,47,34,49,152,73,0
1881,53,1,4,9948,14,39,0,621,27,33,8,16,0
1882,49,1,4,2980,4,44,1,804,24,60,200,43,0
1883,32,1,4,9913,0,8,0,967,13,67,248,28,0
1884,33,0,2,9141,20,31,0,178,14,96,93,14,0
1885,51,1,1,3972,20,32,0,879,14,23,138,10,1
1886,47,1,3,7230,20,29,0,60,43,22,228,44,1
1887,48,1,2,9343,19,3,1,918,36,18,262,43,0
1888,49,1,2,1698,19,38,1,346,47,14,95,54,1
1889,37,1,2,8071,3,2,0,510,48,69,223,13,1
1890,64,0,1,1339,8,30,1,324,47,28,255,89,1
1891,57,0,3,9681,16,1,1,961,30,57,120,3,0
1892,60,1,2,7022,12,22,0,309,49,11,220,46,1
1893,50,1,3,1387,2,37,0,544,11,14,345,20,1
1894,24,0,4,3104,8,44,1,333,45,22,352,77,0
1895,30,0,4,7002,16,32,0,218,29,80,216,73,0
1896,58,1,4,8373,10,4,1,688,7,49,498,100,0
1897,27,0,3,3143,4,8,1,762,9,1,115,46,1
1898,39,1,4,6823,20,48,1,254,47,45,82,100,1
1899,21,1,2,7584,18,50,0,299,38,69,315,33,0
1900,45,0,4,7190,14,16,0,318,31,88,478,48,1
1901,40,0,2,3053,15,38,1,950,43,72,136,86,0
1902,66,0,4,4401,2,44,1,164,5,23,427,96,1
1903,46,1,2,5238,1,34,1,452,47,55,448,39,1
1904,65,0,3,7573,0,24,1,58,8,49,402,41,1
1905,23,1,4,3772,13,11,1,382,1,1,318,14,1
1906,33,0,3,9260,1,3,0,295,21,10,360,35,1
1907,43,1,3,4104,1,42,1,46,15,96,12,91,0
1908,18,0,4,2792,7,27,1,832,28,2,203,24,0
1909,40,0,2,8059,14,29,0,502,49,16,478,71,1
1910,48,0,4,3180,5,31,1,956,45,89,76,15,0
1911,60,0,3,8781,4,5,0,634,42,35,421,83,1
1912,56,0,3,9448,10,23,0,110,43,39,425,1,1
1913,30,1,4,6913,0,22,1,547,38,8,185,58,0
1914,19,1,1,4141,13,49,0,226,7,64,456,20,0
1915,39,1,1,4661,2,11,0,912,35,65,50,62,0
1916,40,1,3,1242,19,1,0,877,49,65,311,19,1
1917,48,0,1,7808,6,50,1,208,48,70,330,63,0
1918,55,1,3,6689,13,42,0,392,19,7,476,66,0
1919,58,1,3,1698,19,8,1,574,3,96,246,78,0
1920,24,1,1,6689,14,7,0,970,46,33,423,96,1
1921,33,0,3,4312,20,2,0,373,5,19,317,27,1
1922,56,1,2,7206,11,33,1,296,13,72,13,79,1
1923,51,1,2,5802,1,18,1,257,2,53,173,93,0
1924,26,0,1,9253,8,34,0,386,46,88,254,10,1
1925,33,0,1,7916,18,12,0,563,14,43,464,13,1
1926,34,1,3,9386,0,50,1,187,38,70,357,73,1
1927,37,1,1,2194,4,28,1,330,17,19,118,99,0
1928,54,0,2,6181,18,31,0,109,7,10,144,79,1
1929,39,0,3,8602,20,37,0,919,4,23,212,19,0
1930,35,0,4,8948,14,27,1,655,20,56,34,47,1
1931,63,0,2,5972,6,46,0,405,43,91,473,33,1
1932,46,1,2,9494,10,39,0,260,17,35,248,97,1
1933,35,1,2,4714,17,47,1,676,9,92,17,11,0
1934,70,1,3,5390,16,42,1,179,3,5,492,30,1
1935,50,0,3,4757,19,47,0,699,6,98,490,34,1
1936,45,1,4,6622,1,6,1,240,37,14,399,52,1
1937,18,1,2,8057,19,44,1,450,45,78,494,13,0
1938,39,1,4,5638,14,21,1,988,0,72,56,72,1
1939,26,1,2,8417,8,10,0,50,29,55,106,90,1
1940,50,0,3,6873,5,47,1,816,8,85,251,14,0
1941,23,0,1,4835,18,12,0,361,39,30,455,35,0
1942,54,1,4,3483,16,12,0,332,20,47,383,29,0
1943,69,0,2,2391,14,17,1,877,42,42,272,85,1
1944,42,1,4,2810,20,2,1,463,23,98,88,4,1
1945,59,0,4,9289,11,35,0,797,22,5,263,56,0
1946,30,0,1,7190,1,10,1,114,10,32,29,68,1
1947,41,0,1,4235,17,8,1,262,35,14,46,2,0
1948,66,1,1,4370,20,17,1,497,16,43,302,30,1
1949,29,0,4,8314,20,10,1,21,17,45,484,69,0
1950,29,0,2,1692,5,38,0,700,19,9,41,41,0
1951,57,1,1,2860,7,15,0,677,7,71,74,76,1
1952,34,0,2,2806,6,12,0,462,43,48,8,29,0
1953,59,1,2,4410,18,28,1,917,9,77,453,84,0
1954,39,0,3,6951,10,24,1,275,24,56,264,55,0
1955,52,1,4,6658,9,19,0,580,16,58,13,80,0
1956,49,0,3,3634,1,19,0,808,20,85,409,79,0
1957,20,1,4,9890,7,40,0,275,26,1,133,62,1
1958,67,0,2,9667,7,16,0,280,14,66,76,37,0
1959,65,1,4,5097,8,42,0,622,38,40,325,85,0
1960,50,0,1,8385,16,10,1,524,12,4,274,98,1
1961,37,1,3,4133,1,47,0,345,3,15,398,57,0
1962,64,1,1,1488,9,16,0,438,27,38,17,40,1
1963,47,1,3,6866,15,38,1,892,41,34,186,24,0
1964,26,0,3,2131,0,5,1,52,6,17,166,74,0
1965,21,1,2,8859,20,25,1,532,2,4,351,84,1
1966,24,0,1,2146,16,33,1,315,43,96,97,27,0
1967,24,0,4,7919,15,13,1,944,35,54,105,37,1
1968,21,1,4,9367,5,42,0,489,32,23,93,63,0
1969,59,0,1,8256,20,7,0,327,21,87,59,12,0
1970,59,0,1,3273,19,34,1,144,31,40,212,77,1
1971,47,0,2,3448,17,18,0,841,44,61,417,0,1
1972,32,0,4,8660,5,35,0,342,26,30,478,16,0
1973,24,0,2,6058,10,18,0,222,35,58,437,64,0
1974,19,0,2,1766,4,10,1,576,29,11,131,85,1
1975,63,0,2,5073,7,34,0,620,48,68,13,26,1
1976,59,0,2,9098,8,27,0,85,21,2,460,60,0
1977,62,0,2,2310,6,42,1,695,33,24,455,24,1
1978,19,0,3,5834,2,34,0,224,43,15,114,24,1
1979,21,1,2,1461,7,28,1,101,42,71,186,88,1
1980,61,0,2,1360,20,7,0,596,1,96,429,17,1
1981,67,1,2,9865,9,22,1,656,19,79,472,4,1
1982,65,1,4,2650,16,35,1,42,31,41,475,9,1
1983,33,0,1,7913,6,18,0,5,39,61,132,52,0
1984,59,1,4,1627,0,17,0,278,29,21,143,33,0
1985,23,0,3,1530,16,34,0,839,17,98,111,90,0
1986,45,1,3,2027,10,46,1,621,42,57,459,80,0
1987,64,0,3,4115,5,29,1,531,15,45,84,89,0
1988,33,0,2,9791,12,42,0,483,12,31,345,3,1
1989,66,1,4,9795,11,32,0,700,20,43,123,17,0
1990,39,0,2,1875,16,19,1,957,8,59,219,53,1
1991,22,1,1,7777,10,35,1,485,48,17,348,21,1
1992,44,0,3,7397,0,29,1,563,16,30,140,24,0
1993,29,0,1,9830,14,25,1,484,41,92,350,43,1
1994,52,0,1,4615,16,18,0,957,29,8,354,51,0
1995,46,0,1,8955,16,32,0,730,47,59,264,80,1
1996,44,0,3,6470,12,33,0,111,20,52,103,45,1
1997,58,0,1,6779,11,20,1,137,7,92,264,74,0
1998,22,0,4,8503,11,5,0,779,6,62,447,100,1
1999,47,1,4,8561,13,30,1,40,25,47,131,93,1
2000,29,0,1,6835,12,3,0,767,13,14,495,91,1
2001,23,1,2,1151,12,26,0,455,17,29,373,42,0
2002,66,0,2,5677,5,46,1,448,23,13,360,77,1
2003,20,0,1,2707,4,22,1,779,11,50,77,99,1
2004,42,0,4,7076,2,23,0,46,12,39,301,57,0
2005,54,1,4,8500,16,15,1,641,28,94,392,66,0
2006,41,0,2,8926,16,7,0,158,35,36,238,55,1
2007,40,1,1,2280,12,25,0,523,34,35,229,75,1
2008,36,0,4,7539,11,32,0,981,8,17,149,41,0
2009,18,0,4,9428,6,20,0,356,3,31,434,100,0
2010,35,1,1,2529,20,28,1,602,28,74,300,89,0
2011,55,1,4,8582,16,18,1,435,8,10,356,16,0
2012,54,0,2,5764,2,7,0,310,25,21,265,52,1
2013,66,1,2,6910,18,48,0,692,23,20,18,97,1
2014,61,1,3,7286,15,5,1,731,14,28,126,96,0
2015,56,1,3,9038,6,24,1,354,22,59,80,92,0
2016,67,1,1,5363,5,44,0,613,12,92,139,74,1
2017,66,1,2,5065,8,3,0,778,27,6,401,65,0
2018,21,1,1,1244,10,28,1,743,43,11,399,82,1
2019,39,1,2,1919,17,7,0,595,33,67,70,9,0
2020,62,1,1,8052,3,49,1,190,40,46,235,81,0
